when,time
3/5/2019 9:20,15
3/5/2019 9:20,0
3/5/2019 9:20,15
3/5/2019 9:20,15
3/5/2019 9:20,15
3/5/2019 9:20,0
3/5/2019 9:21,15
3/5/2019 9:21,31
3/5/2019 9:22,15
3/5/2019 9:22,203
3/5/2019 9:23,15
3/5/2019 9:23,15
3/5/2019 9:23,15
3/5/2019 9:23,0
3/5/2019 9:23,15
3/5/2019 9:23,15
3/5/2019 9:24,109
3/5/2019 9:24,109
3/5/2019 9:24,15
3/5/2019 9:24,0
3/5/2019 9:24,0
3/5/2019 9:24,15
3/5/2019 9:25,156
3/5/2019 9:25,15
3/5/2019 9:26,15
3/5/2019 9:26,15
3/5/2019 9:26,15
3/5/2019 9:26,15
3/5/2019 9:26,15
3/5/2019 9:26,15
3/5/2019 9:26,0
3/5/2019 9:27,15
3/5/2019 9:27,15
3/5/2019 9:28,0
3/5/2019 9:28,0
3/5/2019 9:29,15
3/5/2019 9:29,15
3/5/2019 9:30,15
3/5/2019 9:30,31
3/5/2019 9:30,0
3/5/2019 9:30,15
3/5/2019 9:30,15
3/5/2019 9:30,15
3/5/2019 9:30,0
3/5/2019 9:30,15
3/5/2019 9:30,0
3/5/2019 9:30,0
3/5/2019 9:30,0
3/5/2019 9:30,15
3/5/2019 9:31,109
3/5/2019 9:31,31
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,0
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:31,15
3/5/2019 9:32,15
3/5/2019 9:32,15
3/5/2019 9:32,15
3/5/2019 9:32,15
3/5/2019 9:32,109
3/5/2019 9:32,156
3/5/2019 9:32,15
3/5/2019 9:32,0
3/5/2019 9:33,0
3/5/2019 9:33,15
3/5/2019 9:33,15
3/5/2019 9:33,15
3/5/2019 9:33,0
3/5/2019 9:33,15
3/5/2019 9:33,0
3/5/2019 9:33,0
3/5/2019 9:33,15
3/5/2019 9:33,15
3/5/2019 9:33,15
3/5/2019 9:33,15
3/5/2019 9:33,31
3/5/2019 9:33,15
3/5/2019 9:33,31
3/5/2019 9:34,124
3/5/2019 9:34,109
3/5/2019 9:34,15
3/5/2019 9:34,31
3/5/2019 9:34,15
3/5/2019 9:34,109
3/5/2019 9:34,109
3/5/2019 9:34,0
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,0
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,0
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,78
3/5/2019 9:34,15
3/5/2019 9:34,31
3/5/2019 9:34,31
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:34,15
3/5/2019 9:35,0
3/5/2019 9:35,0
3/5/2019 9:35,15
3/5/2019 9:35,15
3/5/2019 9:35,0
3/5/2019 9:35,15
3/5/2019 9:35,15
3/5/2019 9:36,15
3/5/2019 9:36,31
3/5/2019 9:36,15
3/5/2019 9:36,15
3/5/2019 9:36,15
3/5/2019 9:36,31
3/5/2019 9:36,15
3/5/2019 9:36,0
3/5/2019 9:36,15
3/5/2019 9:36,0
3/5/2019 9:36,15
3/5/2019 9:37,15
3/5/2019 9:37,15
3/5/2019 9:37,93
3/5/2019 9:37,109
3/5/2019 9:37,31
3/5/2019 9:37,15
3/5/2019 9:37,15
3/5/2019 9:37,15
3/5/2019 9:38,15
3/5/2019 9:38,15
3/5/2019 9:38,15
3/5/2019 9:38,0
3/5/2019 9:38,0
3/5/2019 9:38,15
3/5/2019 9:38,0
3/5/2019 9:38,15
3/5/2019 9:38,15
3/5/2019 9:38,0
3/5/2019 9:38,0
3/5/2019 9:39,0
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:39,0
3/5/2019 9:39,0
3/5/2019 9:39,15
3/5/2019 9:39,0
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:39,15
3/5/2019 9:40,15
3/5/2019 9:40,15
3/5/2019 9:40,0
3/5/2019 9:40,62
3/5/2019 9:40,15
3/5/2019 9:40,15
3/5/2019 9:40,0
3/5/2019 9:40,0
3/5/2019 9:43,15
3/5/2019 9:43,15
3/5/2019 9:45,15
3/5/2019 9:45,15
3/5/2019 9:45,15
3/5/2019 9:45,0
3/5/2019 9:45,31
3/5/2019 9:45,15
3/5/2019 9:45,15
3/5/2019 9:46,15
3/5/2019 9:46,15
3/5/2019 9:46,0
3/5/2019 9:46,0
3/5/2019 9:46,15
3/5/2019 9:46,15
3/5/2019 9:46,0
3/5/2019 9:46,15
3/5/2019 9:46,15
3/5/2019 9:49,31
3/5/2019 9:49,15
3/5/2019 9:49,15
3/5/2019 9:50,15
3/5/2019 9:50,15
3/5/2019 9:50,15
3/5/2019 9:50,15
3/5/2019 9:52,0
3/5/2019 9:52,0
3/5/2019 9:52,0
3/5/2019 9:52,62
3/5/2019 10:01,15
3/5/2019 10:01,15
3/5/2019 10:01,15
3/5/2019 10:01,15
3/5/2019 10:01,15
3/5/2019 10:04,15
3/5/2019 10:04,15
3/5/2019 10:04,15
3/5/2019 10:04,31
3/5/2019 10:04,31
3/5/2019 10:04,15
3/5/2019 10:05,15
3/5/2019 10:05,15
3/5/2019 10:05,62
3/5/2019 10:05,78
3/5/2019 10:05,15
3/5/2019 10:05,46
3/5/2019 10:05,15
3/5/2019 10:05,78
3/5/2019 10:05,15
3/5/2019 10:05,15
3/5/2019 10:05,31
3/5/2019 10:05,15
3/5/2019 10:05,62
3/5/2019 10:08,31
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:09,0
3/5/2019 10:09,0
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:09,0
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:09,0
3/5/2019 10:09,0
3/5/2019 10:09,15
3/5/2019 10:09,15
3/5/2019 10:10,15
3/5/2019 10:10,15
3/5/2019 10:10,0
3/5/2019 10:10,15
3/5/2019 10:10,156
3/5/2019 10:10,140
3/5/2019 10:10,15
3/5/2019 10:10,15
3/5/2019 10:10,15
3/5/2019 10:10,0
3/5/2019 10:10,0
3/5/2019 10:10,0
3/5/2019 10:10,15
3/5/2019 10:10,15
3/5/2019 10:10,0
3/5/2019 10:10,0
3/5/2019 10:10,15
3/5/2019 10:10,78
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,0
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,0
3/5/2019 10:11,0
3/5/2019 10:11,31
3/5/2019 10:11,15
3/5/2019 10:11,0
3/5/2019 10:11,15
3/5/2019 10:11,15
3/5/2019 10:11,125
3/5/2019 10:11,15
3/5/2019 10:11,31
3/5/2019 10:11,1171
3/5/2019 10:11,109
3/5/2019 10:11,15
3/5/2019 10:12,0
3/5/2019 10:12,109
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,0
3/5/2019 10:12,0
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,0
3/5/2019 10:12,15
3/5/2019 10:12,0
3/5/2019 10:12,15
3/5/2019 10:12,0
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,15
3/5/2019 10:12,0
3/5/2019 10:12,15
3/5/2019 10:13,15
3/5/2019 10:13,124
3/5/2019 10:13,109
3/5/2019 10:13,15
3/5/2019 10:13,0
3/5/2019 10:13,0
3/5/2019 10:13,15
3/5/2019 10:13,15
3/5/2019 10:13,0
3/5/2019 10:13,15
3/5/2019 10:13,15
3/5/2019 10:14,15
3/5/2019 10:14,15
3/5/2019 10:14,15
3/5/2019 10:14,109
3/5/2019 10:15,93
3/5/2019 10:15,15
3/5/2019 10:15,15
3/5/2019 10:15,15
3/5/2019 10:15,15
3/5/2019 10:15,0
3/5/2019 10:15,0
3/5/2019 10:15,15
3/5/2019 10:15,31
3/5/2019 10:15,0
3/5/2019 10:15,0
3/5/2019 10:15,0
3/5/2019 10:15,15
3/5/2019 10:15,0
3/5/2019 10:15,15
3/5/2019 10:15,31
3/5/2019 10:15,0
3/5/2019 10:16,0
3/5/2019 10:16,218
3/5/2019 10:16,109
3/5/2019 10:16,109
3/5/2019 10:16,93
3/5/2019 10:16,0
3/5/2019 10:16,15
3/5/2019 10:16,15
3/5/2019 10:16,15
3/5/2019 10:16,0
3/5/2019 10:16,0
3/5/2019 10:16,0
3/5/2019 10:16,15
3/5/2019 10:16,0
3/5/2019 10:16,15
3/5/2019 10:16,109
3/5/2019 10:16,15
3/5/2019 10:17,0
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:17,93
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:17,0
3/5/2019 10:17,31
3/5/2019 10:17,31
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:17,15
3/5/2019 10:18,15
3/5/2019 10:18,15
3/5/2019 10:18,0
3/5/2019 10:18,0
3/5/2019 10:18,15
3/5/2019 10:18,0
3/5/2019 10:18,15
3/5/2019 10:18,0
3/5/2019 10:18,15
3/5/2019 10:18,15
3/5/2019 10:18,15
3/5/2019 10:18,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,0
3/5/2019 10:19,109
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,15
3/5/2019 10:19,93
3/5/2019 10:19,31
3/5/2019 10:20,15
3/5/2019 10:20,15
3/5/2019 10:20,0
3/5/2019 10:20,15
3/5/2019 10:20,15
3/5/2019 10:20,109
3/5/2019 10:20,15
3/5/2019 10:21,0
3/5/2019 10:21,15
3/5/2019 10:21,31
3/5/2019 10:21,0
3/5/2019 10:22,15
3/5/2019 10:22,15
3/5/2019 10:22,0
3/5/2019 10:22,0
3/5/2019 10:22,15
3/5/2019 10:22,15
3/5/2019 10:22,0
3/5/2019 10:22,0
3/5/2019 10:22,15
3/5/2019 10:22,15
3/5/2019 10:22,15
3/5/2019 10:22,0
3/5/2019 10:22,46
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,0
3/5/2019 10:23,0
3/5/2019 10:23,0
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,0
3/5/2019 10:23,15
3/5/2019 10:23,31
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,0
3/5/2019 10:23,0
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,0
3/5/2019 10:23,15
3/5/2019 10:23,0
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:23,15
3/5/2019 10:24,0
3/5/2019 10:24,0
3/5/2019 10:24,31
3/5/2019 10:24,15
3/5/2019 10:25,0
3/5/2019 10:25,0
3/5/2019 10:25,15
3/5/2019 10:25,46
3/5/2019 10:25,15
3/5/2019 10:25,31
3/5/2019 10:26,0
3/5/2019 10:26,31
3/5/2019 10:26,15
3/5/2019 10:26,0
3/5/2019 10:31,15
3/5/2019 10:31,15
3/5/2019 10:31,15
3/5/2019 10:31,15
3/5/2019 10:31,15
3/5/2019 10:31,15
3/5/2019 10:32,46
3/5/2019 10:32,15
3/5/2019 10:32,15
3/5/2019 10:32,0
3/5/2019 10:32,15
3/5/2019 10:32,15
3/5/2019 10:32,62
3/5/2019 10:32,62
3/5/2019 10:32,15
3/5/2019 10:32,0
3/5/2019 10:32,15
3/5/2019 10:32,62
3/5/2019 10:33,46
3/5/2019 10:33,15
3/5/2019 10:33,0
3/5/2019 10:33,15
3/5/2019 10:33,0
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,31
3/5/2019 10:34,15
3/5/2019 10:34,31
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,46
3/5/2019 10:34,15
3/5/2019 10:34,15
3/5/2019 10:34,31
3/5/2019 10:35,15
3/5/2019 10:35,15
3/5/2019 10:35,15
3/5/2019 10:35,15
3/5/2019 10:35,0
3/5/2019 10:35,0
3/5/2019 10:35,0
3/5/2019 10:35,15
3/5/2019 10:35,15
3/5/2019 10:35,31
3/5/2019 10:35,15
3/5/2019 10:35,31
3/5/2019 10:35,15
3/5/2019 10:36,15
3/5/2019 10:36,15
3/5/2019 10:36,31
3/5/2019 10:36,62
3/5/2019 10:36,15
3/5/2019 10:36,62
3/5/2019 10:36,15
3/5/2019 10:36,15
3/5/2019 10:36,15
3/5/2019 10:36,0
3/5/2019 10:36,0
3/5/2019 10:36,15
3/5/2019 10:36,15
3/5/2019 10:36,0
3/5/2019 10:36,62
3/5/2019 10:36,0
3/5/2019 10:37,0
3/5/2019 10:37,15
3/5/2019 10:37,0
3/5/2019 10:37,46
3/5/2019 10:37,62
3/5/2019 10:37,62
3/5/2019 10:37,0
3/5/2019 10:37,15
3/5/2019 10:37,15
3/5/2019 10:37,46
3/5/2019 10:37,0
3/5/2019 10:37,46
3/5/2019 10:38,281
3/5/2019 10:38,312
3/5/2019 10:38,15
3/5/2019 10:38,15
3/5/2019 10:38,15
3/5/2019 10:38,15
3/5/2019 10:38,0
3/5/2019 10:38,0
3/5/2019 10:38,31
3/5/2019 10:38,31
3/5/2019 10:38,46
3/5/2019 10:38,0
3/5/2019 10:38,15
3/5/2019 10:38,46
3/5/2019 10:38,281
3/5/2019 10:38,31
3/5/2019 10:38,31
3/5/2019 10:38,46
3/5/2019 10:38,62
3/5/2019 10:38,31
3/5/2019 10:38,0
3/5/2019 10:38,31
3/5/2019 10:38,0
3/5/2019 10:38,15
3/5/2019 10:38,15
3/5/2019 10:38,15
3/5/2019 10:38,62
3/5/2019 10:39,0
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,62
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,15
3/5/2019 10:39,0
3/5/2019 10:40,31
3/5/2019 10:40,0
3/5/2019 10:40,0
3/5/2019 10:40,46
3/5/2019 10:40,62
3/5/2019 10:40,46
3/5/2019 10:40,78
3/5/2019 10:40,78
3/5/2019 10:40,203
3/5/2019 10:40,218
3/5/2019 10:40,218
3/5/2019 10:40,31
3/5/2019 10:40,15
3/5/2019 10:40,15
3/5/2019 10:40,15
3/5/2019 10:40,0
3/5/2019 10:40,15
3/5/2019 10:40,15
3/5/2019 10:40,15
3/5/2019 10:40,15
3/5/2019 10:40,31
3/5/2019 10:40,31
3/5/2019 10:40,0
3/5/2019 10:41,15
3/5/2019 10:41,15
3/5/2019 10:41,46
3/5/2019 10:41,15
3/5/2019 10:41,31
3/5/2019 10:41,15
3/5/2019 10:41,15
3/5/2019 10:41,31
3/5/2019 10:41,187
3/5/2019 10:41,46
3/5/2019 10:41,15
3/5/2019 10:41,31
3/5/2019 10:41,15
3/5/2019 10:41,15
3/5/2019 10:41,15
3/5/2019 10:41,15
3/5/2019 10:43,0
3/5/2019 10:43,15
3/5/2019 10:43,15
3/5/2019 10:43,15
3/5/2019 10:43,46
3/5/2019 10:43,15
3/5/2019 10:43,0
3/5/2019 10:43,15
3/5/2019 10:43,15
3/5/2019 10:43,15
3/5/2019 10:43,31
3/5/2019 10:43,31
3/5/2019 10:44,31
3/5/2019 10:44,15
3/5/2019 10:44,15
3/5/2019 10:44,31
3/5/2019 10:44,0
3/5/2019 10:45,15
3/5/2019 10:45,0
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,125
3/5/2019 10:45,125
3/5/2019 10:45,15
3/5/2019 10:45,0
3/5/2019 10:45,15
3/5/2019 10:45,109
3/5/2019 10:45,125
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,0
3/5/2019 10:45,0
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:45,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,31
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,15
3/5/2019 10:46,0
3/5/2019 10:46,15
3/5/2019 10:46,31
3/5/2019 10:46,0
3/5/2019 10:46,15
3/5/2019 10:46,0
